184 2.810614e+01 4.567559e+01 4.148089e+01 3.963047e+01 4.124368e+01 4.497534e+01
185 2.820481e+01 4.592880e+01 4.169583e+01 3.984470e+01 4.152077e+01 4.526540e+01
186 2.830311e+01 4.618148e+01 4.191065e+01 4.005774e+01 4.180179e+01 4.555565e+01
187 2.840151e+01 4.643178e+01 4.212376e+01 4.027191e+01 4.208632e+01 4.584328e+01
188 2.850038e+01 4.668034e+01 4.233820e+01 4.048523e+01 4.236977e+01 4.613308e+01
189 2.859715e+01 4.693047e+01 4.255240e+01 4.069715e+01 4.265672e+01 4.642313e+01
190 2.869348e+01 4.718199e+01 4.276628e+01 4.090882e+01 4.294519e+01 4.671174e+01
191 2.878948e+01 4.743314e+01 4.297926e+01 4.112135e+01 4.323369e+01 4.700076e+01
192 2.888438e+01 4.768148e+01 4.319235e+01 4.133443e+01 4.352624e+01 4.728857e+01
193 2.898010e+01 4.792916e+01 4.340693e+01 4.154693e+01 4.381711e+01 4.757480e+01
194 2.907391e+01 4.817812e+01 4.361911e+01 4.176007e+01 4.411098e+01 4.786447e+01
195 2.916849e+01 4.842479e+01 4.383226e+01 4.197425e+01 4.440509e+01 4.815324e+01
196 2.926305e+01 4.867073e+01 4.404618e+01 4.218754e+01 4.470215e+01 4.844037e+01
197 2.935744e+01 4.891715e+01 4.425896e+01 4.240022e+01 4.500075e+01 4.872885e+01
198 2.945244e+01 4.916299e+01 4.447152e+01 4.261439e+01 4.529987e+01 4.901622e+01
199 2.954583e+01 4.940796e+01 4.468402e+01 4.282680e+01 4.560128e+01 4.930404e+01
200 2.963914e+01 4.965446e+01 4.489798e+01 4.304124e+01 4.590316e+01 4.958758e+01
201 2.973192e+01 4.990066e+01 4.510940e+01 4.325404e+01 4.620663e+01 4.987463e+01
202 2.982460e+01 5.014543e+01 4.532288e+01 4.346598e+01 4.651198e+01 5.015968e+01
203 2.991648e+01 5.039120e+01 4.553702e+01 4.367730e+01 4.682033e+01 5.044177e+01
204 3.000816e+01 5.063487e+01 4.574991e+01 4.389153e+01 4.712975e+01 5.072394e+01
205 3.009910e+01 5.087786e+01 4.596418e+01 4.410565e+01 4.743883e+01 5.100664e+01
206 3.018956e+01 5.112179e+01 4.617686e+01 4.432025e+01 4.775072e+01 5.128840e+01
207 3.027980e+01 5.136214e+01 4.638933e+01 4.453371e+01 4.806346e+01 5.157040e+01
208 3.037005e+01 5.160329e+01 4.660091e+01 4.474974e+01 4.837924e+01 5.185206e+01
209 3.046053e+01 5.184490e+01 4.681194e+01 4.496478e+01 4.869406e+01 5.213294e+01
210 3.055161e+01 5.208746e+01 4.702223e+01 4.517840e+01 4.901097e+01 5.241257e+01
211 3.064219e+01 5.232856e+01 4.723326e+01 4.539234e+01 4.932789e+01 5.269226e+01
212 3.073172e+01 5.256984e+01 4.744520e+01 4.560756e+01 4.964468e+01 5.297303e+01
213 3.082138e+01 5.281050e+01 4.765621e+01 4.582217e+01 4.996355e+01 5.325270e+01
214 3.090990e+01 5.305064e+01 4.786727e+01 4.603987e+01 5.028626e+01 5.353166e+01
215 3.099822e+01 5.329122e+01 4.807890e+01 4.625587e+01 5.060863e+01 5.381040e+01
216 3.108638e+01 5.352966e+01 4.828910e+01 4.647348e+01 5.093294e+01 5.408744e+01
217 3.117432e+01 5.376733e+01 4.849997e+01 4.669248e+01 5.125632e+01 5.436403e+01
218 3.126297e+01 5.400554e+01 4.871180e+01 4.690937e+01 5.158208e+01 5.464015e+01
219 3.135140e+01 5.424417e+01 4.892054e+01 4.712755e+01 5.190892e+01 5.491533e+01
220 3.143924e+01 5.448254e+01 4.913172e+01 4.734605e+01 5.223641e+01 5.519158e+01
221 3.152729e+01 5.471701e+01 4.934232e+01 4.756390e+01 5.256685e+01 5.546468e+01
222 3.161411e+01 5.495452e+01 4.955303e+01 4.778268e+01 5.289642e+01 5.573871e+01
223 3.170117e+01 5.519064e+01 4.976294e+01 4.800148e+01 5.322826e+01 5.601359e+01
224 3.178726e+01 5.542715e+01 4.997375e+01 4.822139e+01 5.356048e+01 5.628809e+01
